Product_Name,product_tags,Product category,url,image_url
Underwater Altimeters - 1107 series,"nan, {
  ""tags"": ""underwater, advanced navigation system, ROV, AUV, subsea mapping, marine survey""
}, {
  ""tags"": ""Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey, ROV, AUV""
}, {
  ""tags"": ""Underwater Altimeters, advanced navigation system, geophysical survey, obstacle avoidance, positioning, below surface monitoring""
}","Geophysical survey, Seafloor mapping, Surveilance & monitoring, Autonomous and uncrewed solutions",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5"
VDES space transceivers,"{
  ""tags"": ""transceiver, surface, VDES technology, reconfigurable SDR, maritime communication, navigation systems""
}",Communication solutions,https://www.kongsberg.com/maritime/products/onshore/space-based/vdes-space-transceivers/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
WBAT,"{""marine echo sounder, inertial sensor, GNSS infrastructure, augmented reality, environmental monitoring, maritime navigation"" 	:[]}, {
  ""tags"": ""echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment""
}","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg
WBT,"{""product type"": ""marine echo sounder"", ""technology"": ""sensor fusion compatible"", ""application"": ""maritime navigation, environmental monitoring""}, {""product type"": ""echo sounder system, autonomous transceiver"", ""technology"": ""wideband technology, split-beam transducer"", ""application"": ""scientific research, fish stock assessment""}","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5"
WBT Mini,"{
  ""tags"": ""echo sounder system, autonomous transceiver, wideband technology, split-beam transducer, scientific research, environmental monitoring""
}, {
  ""tags"": ""marine echo sounder, sensor fusion compatible, environmental monitoring, maritime navigation""
}","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg
WBT Tube,"{
  ""tags"": ""echo sounder system, autonomous transceiver, wideband technology, split-beam transducer, scientific research, environmental monitoring""
}, {
  ""tags"": ""marine echo sounder, sensor fusion compatible, environmental monitoring, maritime navigation""
}","Fishery & ocean research, Surface navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5"
cNODE - Modem Embedable,"{
  ""tags"": ""Modem, acoustic modem, subsea communication, navigation systems""
}, {
  ""product type"": ""Modem, Positioning system"",
  ""technology"": ""acoustic telemetry, Hydroacoustic Positioning"",
  ""application"": ""underwater communication, ROV integration""
}","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/modem-embedable/,"https://www.kongsberg.com/contentassets/fe8d6eea6960465994ee1008f4d544c2/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5"
cNODE - Modem Explorer,"{
  ""Modem"": ""subsea, acoustic modem"",
  ""Technology"": ""acoustic modem, sonar software"",
  ""Application"": ""maritime communication, subsea communication""
}, {
  ""tags"": ""Modem, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration""
}","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/compact-modem-and-transponder/,"https://www.kongsberg.com/contentassets/f07f26174fdc4b7eb2fa509134e0bfe2/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5"
cNODE - Modem MiniS,"{""tags"": ""Modem, subsea, acoustic modem, sonar software, subsea communication, navigation systems""}, {
  ""product type"": ""Modem, Positioning system"",
  ""technology"": ""acoustic telemetry, Hydroacoustic Positioning"",
  ""application"": ""underwater communication, subsea survey""
}","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode-minis/,"https://www.kongsberg.com/contentassets/2ed043877cd549af88d4fe1dbeca6b3d/cnode-minis-modem.jpg?width=1500&rxy=0.5,0.5"
"cNODE - Transponder, Embedable","{
  ""Transponder"": ""Positioning system"",
  ""acoustic telemetry"": ""Hydroacoustic Positioning"",
  ""underwater communication"": ""subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Embed/,"https://www.kongsberg.com/contentassets/8e0944bfa1c74713abadb7fa131c898a/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5"
"cNODE - Transponder, for explosive atmosphere","{
  ""product type"": ""Transponder, Positioning system"",
  ""technology"": ""acoustic telemetry, Hydroacoustic Positioning"",
  ""application"": ""dynamic positioning reference, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Exd/,"https://www.kongsberg.com/globalassets/maritime/km-products/pictures/transponder-for-explosive-atmosphere.jpg?width=500&rxy=0.5,0.5"
cNODE Explorer - Transponder,"{
  ""tags"": ""Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cnode-explorer---transponder/,"https://www.kongsberg.com/contentassets/b8a5b651ef0944b990f0b530509829d4/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5"
cNODE IQAM - Intelligent data analysis and monitoring,"{""tags"": ""Transponder, Positioning system, Inertial Measurement Unit, acoustic telemetry, underwater communication, subsea survey""}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-IQAM/,"https://www.kongsberg.com/contentassets/ca1802a3d113416f9530c4dd7ad44411/cnode-iqam-700x372.jpg?width=500&rxy=0.5,0.5"
cNODE Maxi - Transponder,"{""Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey""  : ""tags""}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Maxi/,"https://www.kongsberg.com/contentassets/94479533588c488aa1fbc65bc80794eb/cnode-maxi-700x152.jpg?width=500&rxy=0.5,0.5"
cNODE Micro - Transponder,"{
  ""tags"": ""Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Micro/,"https://www.kongsberg.com/contentassets/1f7424716980446e96013a5582c77de0/cnode-micro-700x177.jpg?width=500&rxy=0.5,0.5"
cNODE Midi - Transponder,"{
  ""tags"": ""Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, dynamic positioning reference, ROV integration""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Midi/,"https://www.kongsberg.com/contentassets/ca3263c79f02418fae44ab28b959d482/cnode-midi-700x186.jpg?width=500&rxy=0.5,0.5"
cNODE Mini - Transponder,"{
  ""tags"": ""Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, ROV integration, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/transponder-mini/,"https://www.kongsberg.com/contentassets/12a9b4b1034b4d298c5ff1b7b3ce3da6/cnode-mini-700x130.jpg?width=500&rxy=0.5,0.5"
cNODE MiniS - Transponder,"{
  ""tags"": ""Transponder, Positioning system, acoustic telemetry, Hydroacoustic Positioning, ROV integration, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-MiniS/,"https://www.kongsberg.com/contentassets/579601a0858d4901be08d06711a36a44/cnode-minis-700x371.jpg?width=500&rxy=0.5,0.5"
cNode - Modem Mantis,"{
  ""tags"": ""Modem, Positioning system, acoustic telemetry, ROV integration, underwater communication, subsea survey""
}, {""tags"": ""Modem, subsea, acoustic modem, live video solution, subsea communication, maritime communication""}","Underwater navigation & positioning, Communication solutions",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode---modem-mantis/,"https://www.kongsberg.com/contentassets/35803c378c20453e86355c82ea7b84e7/cnode-mantis---template---v1_25-900x506.png?width=1500&rxy=0.5,0.5"
cPAP - ROV positioning in Long Base Line transponder array,"{
  ""product type"": ""Transponder, Positioning system"",
  ""technology"": ""acoustic telemetry, Hydroacoustic Positioning"",
  ""application"": ""ROV integration, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cPAP/,"https://www.kongsberg.com/contentassets/dafb4cc64daa4a379a0773e9e0e9490b/cpap-1020x533.jpg?width=500&rxy=0.5,0.5"
cPAP Portable tranceivers,"{
  ""tags"": ""Positioning system, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, ROV integration""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/support-cpap-portable-tranceivers/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
transceivers for scientific echo sounders,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, underwater survey""
}, {
  ""tags"": ""autonomous transceiver, echo sounder system, wideband technology, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/,"https://www.kongsberg.com/contentassets/d2260f44c23d48b3a2f44bfe554f320b/tonny.jpg?width=200&rxy=0.5,0.5"
