Product_Name,Product category,Application / use ,url,new_tags,tags_dict,tags
Echoview,Seafloor mapping," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/echoview/,"{
  ""tags"": []
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""echo sounder, sonar_signal_processing, bathymetric mapping""
}"
Large Scale Survey System (LSSS),Seafloor mapping," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/large-scale-survey-system-lsss/,"{
  ""tags"": [""survey software"", ""data collection"", ""large scale"", ""feedback system"", ""market research""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam echosounder, echo sounder, multibeam sonar, sonar_signal_processing, multifrequency, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}"
Simrad 12-16/60,Seafloor mapping," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,"{""tags"": [""marine transducer"", ""deep water sonar"", ""dual beam capability"", ""hull-mounted transducer"", ""low frequency sonar""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""multibeam echosounder, multibeam sonar, ocean floor mapping, bathymetric mapping""
}"
ME70 multibeam echo sounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,"{""tags"": [""fishery research"", ""seabed mapping"", ""acoustic survey equipment"", ""scientific echosounder"", ""marine technology""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}"
MS70 Multibeam sonar,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,"{""tags"": [""multibeam sonar"", ""fishery research"", ""biomass estimation"", ""acoustic sensing technology"", ""marine survey equipment""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}"
TD50 3D Visualization Tool,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,"{""tags"": [""3D marine visualization"", ""multibeam echo sounder software"", ""real-time ocean mapping"", ""scientific survey tool"", ""adaptive sampling support""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}"
Simrad TU40,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"{""tags"": [""hydroacoustic synchronization"", ""fishing vessel equipment"", ""sonar interference prevention"", ""PLC trigger system"", ""marine echo sounder""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, marine survey, bathymetric mapping""
}"
Simrad CP60,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{
  ""tags"": [""water current measurement"", ""marine navigation"", ""fish detection"", ""transducer"", ""NMEA compatible""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""echo sounder, sonar_signal_processing, seafloor mapping, bathymetric mapping""
}"
"Multibeam echosounder, ROV / AUV",Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/multibeam-echosounder-rov-auv/,"{
  ""tags"": [""underwater mapping"", ""marine survey"", ""submersible sonar"", ""acoustic imaging"", ""hydrography""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, marine survey, bathymetric mapping""
}"
Simrad CP60,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{""tags"": [""marine current indicator"", ""fish detection sonar"", ""NMEA compatible"", ""echosounder"", ""transducer""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""echo sounder, multibeam sonar, seafloor mapping, bathymetric mapping""
}"
650M Mini Sonar Head,"Seafloor mapping,  Fishery research"," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/650m-mini-sonar-head/,"{
  ""tags"": [""sonar head"", ""mini sonar"", ""marine electronics"", ""underwater detection"", ""fish finder""]
}",,
EA applications,"Seafloor mapping,  Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-applications/,"{""tags"": [""sub-bottom profiling"", ""sidescan sonar"", ""vertical depth measurement"", ""hydrophone integration"", ""survey equipment""]}",,
SIS 5 - Multibeam echosounder software,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"{""tags"": [""hydrographic survey"", ""multibeam echosounder"", ""seafloor mapping"", ""data post-processing"", ""maritime software""]}",,
Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""marine transducer"", ""water velocity measurement"", ""echo sounder compatible"", ""high frequency 200 kHz"", ""motion sensor integration""]}",,
Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""transducer"", ""fish-finding"", ""water velocity measurement"", ""marine navigation"", ""echo sounder accessory""]}",,
"Side-Scan Sonar, PulSAR","Seafloor mapping, Surveillance & monitoring"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/PulSAR/,"{
  ""tags"": [""marine technology"", ""underwater imaging"", ""sonar system"", ""bathymetry"", ""seabed mapping""]
}",,
WBAT,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,"{""tags"": [""echo sounder"", ""marine technology"", ""fisheries research"", ""underwater acoustics"", ""long-term deployment""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""wideband transceiver, underwater acoustics, fisheries science, ocean research""
}"
WBT Mini,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,"{""tags"": [""wideband transceiver"", ""marine acoustics"", ""autonomous sonar"", ""underwater vehicle navigation"", ""oceanographic instrumentation""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""scientific transceiver, wideband transceiver, fisheries science, ocean research""
}"
WBT Tube,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"{""tags"": [""subsea echo sounder"", ""scientific transceiver"", ""deepwater acoustic equipment"", ""multiplexing"", ""marine research technology""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""wideband transceiver, fisheries science, ocean research""
}"
WBT,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"{""tags"": [""wideband echo sounder"", ""marine transceiver"", ""sonar technology"", ""ocean research"", ""fisheries science""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""wideband transceiver, underwater acoustics, ocean research, marine navigation""
}"
"Navigation echo sounder, EN 250",Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/navigation-echo-sounder/,"{""tags"": [""echo sounder"", ""marine navigation"", ""NMEA0183 compatible"", ""depth tracking"", ""dual power input""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
  ""tags"": ""navigation echo sounder, underwater acoustics, marine navigation""
}"
"Diver Detection Sonar, DDS 9000",Surveillance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/diver-detection-sonar-dds-9000/,"{""tags"": [""underwater surveillance"", ""sonar system"", ""submersible detection"", ""marine security"", ""naval defense""]}","{
    ""Product Type"": [""sonar system"", ""surveillance system""],
    ""Technology"": [""subsea technology"", ""underwater surveillance""],
    ""Application"": [""security"", ""naval defense""]
}","{
  ""tags"": ""sonar system, subsea technology, underwater surveillance, security, naval defense""
}"
"Underwater Surveillance System, SM2000",Surveillance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/underwater-surveillance-system-sm2000/,"{
  ""tags"": [""underwater"", ""surveillance"", ""security"", ""subsea technology"", ""marine equipment""]
}","{
    ""Product Type"": [""sonar system"", ""surveillance system""],
    ""Technology"": [""subsea technology"", ""underwater surveillance""],
    ""Application"": [""security"", ""naval defense""]
}","{
  ""tags"": ""surveillance system, underwater surveillance, security, naval defense""
}"
Dual Axis Scanning Sonar ,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,"{""tags"": [""offshore_monitoring"", ""3D_sonar_scanning"", ""scour_detection"", ""underwater_inspection"", ""environmental_survey_equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Hydroacoustic, ROV navigation, Subsea navigation, Position tracking""
}"
Domed Scanning Sonar,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,"{""tags"": [""marine technology"", ""acoustic lens"", ""underwater sonar"", ""depth-rated"", ""beam focus""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": ""Hydroacoustic, Subsea navigation, Position tracking""
}"
"Single beam echo sounder, remote display",Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"{""tags"": [""echo sounder display"", ""alarm depth setting"", ""brightness control"", ""NMEA 0183"", ""marine navigation""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, Hydroacoustic, Position tracking""
}"
HiPAP 352 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,"{""tags"": [""acoustic positioning"", ""dynamic positioning reference"", ""ROV tracking"", ""HPR system upgrade"", ""underwater communication""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
HiPAP 102 - Ultra Deep Water Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,"{""tags"": [""deep water positioning"", ""ROV navigation"", ""SSBL LBL technology"", ""underwater communication"", ""acoustic positioning system""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Underwater Altimeters, HiPAP, Deep water operation, Subsea navigation, Position tracking""
}"
HiPAP 452 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,"{""tags"": [""acoustic positioning system"", ""underwater communication"", ""upgradeable technology"", ""long range operation"", ""sonar navigation""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation, Position tracking""
}"
HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,"{""tags"": [""acoustic positioning system"", ""underwater navigation"", ""deepwater acoustic technology"", ""portable deployment"", ""KONGSBERG equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation""
}"
HiPAP 352P - Portable Acoustic Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,"{""tags"": [""underwater positioning"", ""automatic beam steering"", ""motion reference unit"", ""inertial sensor"", ""acoustic positioning system""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, ROV navigation, Subsea navigation, Position tracking""
}"
HiPAP 502 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Acoustic Telemetry for Fish Studies, Fisheries Research Software, Fishery Sonar Systems, Multibeam Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,"{""tags"": [""underwater positioning"", ""acoustic navigation"", ""marine transducer"", ""beam control"", ""hydroacoustic equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
APOS - Operating station for HiPAP and HPR Acoustic positioning systems,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/,"{""tags"": [""industrial computer"", ""acoustic positioning"", ""subsea survey"", ""Ethernet compatible"", ""custom software""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
Remote Services for HiPAP systems,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,"{""tags"": [""remote support"", ""marine navigation"", ""HiPAP system maintenance"", ""software upgrades"", ""underwater communication""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""HiPAP, ROV navigation, Deep water operation, Subsea navigation, Position tracking""
}"
HiPAP 101 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Side Scan Sonars, Multibeam Sonar, Sub-bottom Profilers, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-101-high-precision-acoustic-positioning-system/,"{
  ""tags"": [
    ""acoustic positioning"",
    ""marine navigation"",
    ""underwater communication"",
    ""precision positioning"",
    ""subsea technology""
  ]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": [""Acoustic Positioning System"", ""HiPAP"", ""Subsea navigation"", ""Position tracking""]
}"
