Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,is_software,Unnamed: 10,Unnamed: 11
198.0,ME70 multibeam echo sounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,"{""tags"": [""Fishery & ocean research"", ""seabed mapping"", ""acoustic survey equipment"", ""scientific echosounder"", ""marine technology""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/e14222bab3cd4167ae481a65a6d7f548/bm010101_100_001_me70_screen_cap_callouts_1772px_150mm_flatten.jpg?width=750&rxy=0.5,0.5",False,,
199.0,MS70 Multibeam sonar,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,"{""tags"": [""multibeam sonar"", ""Fishery & ocean research"", ""biomass estimation"", ""acoustic sensing technology"", ""marine survey equipment""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/multibeams/ms70/ms70-images/bm010207_001_011_ms70_screen_capture_700px_web.jpg?width=750&rxy=0.5,0.5",False,,
200.0,TD50 3D Visualization Tool,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,"{""tags"": [""3D marine visualization"", ""multibeam echo sounder software"", ""real-time ocean mapping"", ""scientific survey tool"", ""adaptive sampling support""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360,True,,
201.0,Simrad TU40,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"{""tags"": [""hydroacoustic synchronization"", ""fishing vessel equipment"", ""sonar interference prevention"", ""PLC trigger system"", ""marine echo sounder""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5",False,,
202.0,Simrad CP60,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{
  ""tags"": [""water current measurement"", ""marine navigation"", ""fish detection"", ""transducer"", ""NMEA compatible""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""echo sounder, sonar_signal_processing, seafloor mapping, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5",False,,
206.0,SIS 5 - Multibeam echosounder software,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"{""tags"": [""hydrographic survey"", ""multibeam echosounder"", ""seafloor mapping"", ""data post-processing"", ""maritime software""]}",,"{
  ""tags"": ""multibeam echosounder, multibeam sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}, {
  ""tags"": ""marine survey equipment, oceanography equipment, multibeam echo sounder integration, seafloor mapping""
}","https://www.kongsberg.com/globalassets/discovery/mapping/sis/sis-media/sis-screenshot-1020x482.jpg?width=1500&rxy=0.5,0.5",True,,
207.0,Simrad CP200-5C,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""marine transducer"", ""water velocity measurement"", ""echo sounder compatible"", ""high frequency 200 kHz"", ""motion sensor integration""]}",,"{
  ""tags"": ""portable hydrographic system, echo sounder, sonar_signal_processing, seafloor mapping, bathymetric mapping""
}, {
  ""tags"": ""sub-bottom profiler, marine survey equipment, parametric sub-bottom profiler, seafloor mapping, sub-bottom imaging, sediment layer mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
209.0,WBAT,Fishery & ocean research," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,"{""tags"": [""echo sounder"", ""marine technology"", ""fisheries research"", ""underwater acoustics"", ""long-term deployment""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
    ]
}","{
    ""tags"": ""wideband transceiver, underwater acoustics, fisheries science, ocean research""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg,False,,
210.0,WBT Mini,Fishery & ocean research," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,"{""tags"": [""wideband transceiver"", ""marine acoustics"", ""autonomous sonar"", ""underwater vehicle navigation"", ""oceanographic instrumentation""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
    ]
}","{
    ""tags"": ""scientific transceiver, wideband transceiver, fisheries science, ocean research""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg,False,,
211.0,WBT Tube,Fishery & ocean research," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"{""tags"": [""subsea echo sounder"", ""scientific transceiver"", ""deepwater acoustic equipment"", ""multiplexing"", ""marine research technology""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
    ]
}","{
    ""tags"": ""wideband transceiver, fisheries science, ocean research""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5",False,,
212.0,WBT,Fishery & ocean research," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"{""tags"": [""wideband echo sounder"", ""marine transceiver"", ""sonar technology"", ""ocean research"", ""fisheries science""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
    ]
}","{
    ""tags"": ""wideband transceiver, underwater acoustics, ocean research, marine navigation""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5",False,,
214.0,"Diver Detection Sonar, DDS 9000","Surveilance & monitoring, naval"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/diver-detection-sonar-dds-9000/,"{""tags"": [""underwater surveillance"", ""sonar system"", ""submersible detection"", ""marine security"", ""naval defense""]}","{
    ""Product Type"": [""sonar system"", ""surveillance system""],
    ""Technology"": [""subsea technology"", ""underwater surveillance""],
    ""Application"": [""security"", ""naval defense""]
}","{
  ""tags"": ""sonar system, subsea technology, underwater surveillance, security, naval defense""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
216.0,Dual Axis Scanning Sonar ,Surveilance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,"{""tags"": [""offshore_monitoring"", ""3D_sonar_scanning"", ""scour_detection"", ""underwater_inspection"", ""environmental_survey_equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Hydroacoustic, ROV navigation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/3dab7f84dfe84cd6b9a251f6087e34a5/das-250x352.jpg?width=750&rxy=0.5,0.5",False,,
217.0,Domed Scanning Sonar,Surveilance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,"{""tags"": [""marine technology"", ""acoustic lens"", ""underwater sonar"", ""depth-rated"", ""beam focus""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": ""Hydroacoustic, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/72c65bd3c0da49a5a7b6997b0b3a3051/clariscan-sonar-head-1020x454.jpg?width=500&rxy=0.5,0.5",False,,
218.0,"Single beam echo sounder, remote display",Seafloor mapping," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"{""tags"": [""echo sounder display"", ""alarm depth setting"", ""brightness control"", ""NMEA 0183"", ""marine navigation""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, Hydroacoustic, Position tracking""
}","https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5",False,,
219.0,HiPAP 352 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,"{""tags"": [""acoustic positioning"", ""dynamic positioning reference"", ""ROV tracking"", ""HPR system upgrade"", ""underwater communication""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/e9860822dacd4d08b9888950d16c8d7b/hipap-352-250x273.jpg?width=500&rxy=0.5,0.5",False,,
220.0,HiPAP 102 - Ultra Deep Water Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,"{""tags"": [""deep water positioning"", ""ROV navigation"", ""SSBL LBL technology"", ""underwater communication"", ""acoustic positioning system""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Underwater Altimeters, HiPAP, Deep water operation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/9557ed72cd16491883c4a5c59b7628ae/hipap-102-250x231.jpg?width=500&rxy=0.5,0.5",False,,
221.0,HiPAP 452 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,"{""tags"": [""acoustic positioning system"", ""underwater communication"", ""upgradeable technology"", ""long range operation"", ""sonar navigation""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/a340d1676a044820bc9c6fa28684cfbc/hipap-452-300x353.jpg?width=500&rxy=0.5,0.5",False,,
222.0,HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,"{""tags"": [""acoustic positioning system"", ""underwater navigation"", ""deepwater acoustic technology"", ""portable deployment"", ""KONGSBERG equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation""
}","https://www.kongsberg.com/contentassets/6a2a74e568564d6ba1c16fc678d6f420/hipap102p-670x962.jpg?width=500&rxy=0.5,0.5",False,,
223.0,HiPAP 352P - Portable Acoustic Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,"{""tags"": [""underwater positioning"", ""automatic beam steering"", ""motion reference unit"", ""Inertial solutions sensor"", ""acoustic positioning system""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, ROV navigation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/ffd4c81e885d4a1e9bf76d093f7da08d/hipap_350p_transducer_150px.jpg?width=500&rxy=0.5,0.5",False,,
224.0,HiPAP 502 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Acoustic Telemetry for Fish Studies, Fisheries Research Software, Fishery Sonar Systems, Multibeam Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,"{""tags"": [""underwater positioning"", ""acoustic navigation"", ""marine transducer"", ""beam control"", ""hydroacoustic equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/a87041336a24403ca648192dcf253ea1/hipap-502-300x393.jpg?width=500&rxy=0.5,0.5",False,,
225.0,APOS - Operating station for HiPAP and HPR Acoustic positioning systems,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/,"{""tags"": [""industrial computer"", ""acoustic positioning"", ""subsea survey"", ""Ethernet compatible"", ""custom software""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/e8fdb53f26a3499f95226938012484e8/apos-screen-dump-700x438.jpg?width=500&rxy=0.5,0.5",True,,
226.0,Remote Services for HiPAP systems,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,"{""tags"": [""remote support"", ""marine navigation"", ""HiPAP system maintenance"", ""software upgrades"", ""underwater communication""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""HiPAP, ROV navigation, Deep water operation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/9f0076a15bb043aba1a91b86623fea90/k-ims_700x278.jpg?width=750&rxy=0.5,0.5",True,,
234.0,HiPAP 452P - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452p-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""precision navigation"", ""underwater communication"", ""marine technology"", ""sonar system""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Position tracking""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
235.0,HiPAP 502P - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502p-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""subsea technology"", ""position reference system""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,False,,
236.0,HiPAP 602 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap602/,"{
  ""tags"": [""underwater positioning"", ""deep water operation"", ""acoustic navigation"", ""long range tracking"", ""subsea communication""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/06165324ca3641e98ad66fc59f0b90d9/hipap-602-and-mining---v2.png?width=1500&rxy=0.5,0.5",False,,
237.0,Ocean view,Cloud solution," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/ocean-view/,"{""tags"": [""maritime data visualization"", ""sensor integration"", ""real-time tracking"", ""map overlay"", ""access control""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Underwater Altimeters, Hydroacoustic, Deep water operation, Subsea navigation""
}","https://www.kongsberg.com/contentassets/316ab8c7d1e24ea99bd9391235a481ea/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5",True,,
241.0,GNSS/DGNSS Position Sensors,Surface navigation & positioning," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/dps/,"{""tags"": [""precision positioning"", ""maritime navigation"", ""quality control"", ""innovative technology"", ""reliable performance""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, GNSS technology, Position tracking""
}","https://www.kongsberg.com/contentassets/514d7619bfc6434a92e52c040341913c/dps_1920x1080.jpg?width=1500&rxy=0.5,0.5",False,,
