Product_Name,Product category,Application / use ,url,new_tags,tags_dict,tags,image_url
"Domed Sonar Head with Monolithic Transducer - 11,000M (P/N 975-23620000)",Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/domed-sonar-head-with-monolithic-transducer-11000m-pn-975-23620000/,"{""tags"": [""underwater sonar equipment"", ""high-depth transducer"", ""maritime technology"", ""sonar dome"", ""pressure-resistant""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam echosounder, multibeam sonar, sonar_signal_processing, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Sonar 5,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/sonar-5/,"{
    ""tags"": []
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""echo sounder, sonar_signal_processing, seafloor mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Sonar 4,Seafloor mapping," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/sonar-4/,"{
  ""tags"": [""incorrect product description"", ""error"", ""missing content"", ""no description"", ""placeholder""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""Tags"": ""echo sounder, sonar_signal_processing, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Echoview,Seafloor mapping," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/echoview/,"{
  ""tags"": []
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""echo sounder, sonar_signal_processing, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Large Scale Survey System (LSSS),Seafloor mapping," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/large-scale-survey-system-lsss/,"{
  ""tags"": [""survey software"", ""data collection"", ""large scale"", ""feedback system"", ""market research""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""portable hydrographic system, multibeam echosounder, echo sounder, multibeam sonar, sonar_signal_processing, multifrequency, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad 12-16/60,Seafloor mapping," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,"{""tags"": [""marine transducer"", ""deep water sonar"", ""dual beam capability"", ""hull-mounted transducer"", ""low frequency sonar""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""multibeam echosounder, multibeam sonar, ocean floor mapping, bathymetric mapping""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/012-khz/12-1660/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg
ME70 multibeam echo sounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,"{""tags"": [""fishery research"", ""seabed mapping"", ""acoustic survey equipment"", ""scientific echosounder"", ""marine technology""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, sonar_signal_processing, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/contentassets/e14222bab3cd4167ae481a65a6d7f548/bm010101_100_001_me70_screen_cap_callouts_1772px_150mm_flatten.jpg?width=750&rxy=0.5,0.5"
MS70 Multibeam sonar,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,"{""tags"": [""multibeam sonar"", ""fishery research"", ""biomass estimation"", ""acoustic sensing technology"", ""marine survey equipment""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/multibeams/ms70/ms70-images/bm010207_001_011_ms70_screen_capture_700px_web.jpg?width=750&rxy=0.5,0.5"
TD50 3D Visualization Tool,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,"{""tags"": [""3D marine visualization"", ""multibeam echo sounder software"", ""real-time ocean mapping"", ""scientific survey tool"", ""adaptive sampling support""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam sonar, seafloor mapping, ocean floor mapping, marine survey, bathymetric mapping""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
Simrad TU40,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"{""tags"": [""hydroacoustic synchronization"", ""fishing vessel equipment"", ""sonar interference prevention"", ""PLC trigger system"", ""marine echo sounder""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, seafloor mapping, marine survey, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad CP60,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{
  ""tags"": [""water current measurement"", ""marine navigation"", ""fish detection"", ""transducer"", ""NMEA compatible""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""echo sounder, sonar_signal_processing, seafloor mapping, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
"Multibeam echosounder, ROV / AUV",Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/multibeam-echosounder-rov-auv/,"{
  ""tags"": [""underwater mapping"", ""marine survey"", ""submersible sonar"", ""acoustic imaging"", ""hydrography""]
}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
    ""tags"": ""multibeam echosounder, multibeam sonar, marine survey, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad CP60,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"{""tags"": [""marine current indicator"", ""fish detection sonar"", ""NMEA compatible"", ""echosounder"", ""transducer""]}","{
    ""Product Type"": [
        ""portable hydrographic system"",
        ""multibeam echosounder"",
        ""side scan sonar"",
        ""echo sounder""
    ],
    ""Technology"": [
        ""multibeam sonar"",
        ""sidescan sonar"",
        ""sonar_signal_processing"",
        ""multifrequency""
    ],
    ""Application"": [
        ""seafloor mapping"",
        ""ocean floor mapping"",
        ""marine survey"",
        ""bathymetric mapping""
    ]
}","{
  ""tags"": ""echo sounder, multibeam sonar, seafloor mapping, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
650M Mini Sonar Head,"Seafloor mapping,  Fishery research"," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/650m-mini-sonar-head/,"{
  ""tags"": [""sonar head"", ""mini sonar"", ""marine electronics"", ""underwater detection"", ""fish finder""]
}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EA applications,"Seafloor mapping,  Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-applications/,"{""tags"": [""sub-bottom profiling"", ""sidescan sonar"", ""vertical depth measurement"", ""hydrophone integration"", ""survey equipment""]}",,,https://www.kongsberg.com/contentassets/72e7eab297cf40d78f07feb80234e606/ea-hydrophone-setup.png?width=1140
SIS 5 - Multibeam echosounder software,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"{""tags"": [""hydrographic survey"", ""multibeam echosounder"", ""seafloor mapping"", ""data post-processing"", ""maritime software""]}",,,"https://www.kongsberg.com/globalassets/discovery/mapping/sis/sis-media/sis-screenshot-1020x482.jpg?width=1500&rxy=0.5,0.5"
Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""marine transducer"", ""water velocity measurement"", ""echo sounder compatible"", ""high frequency 200 kHz"", ""motion sensor integration""]}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"{""tags"": [""transducer"", ""fish-finding"", ""water velocity measurement"", ""marine navigation"", ""echo sounder accessory""]}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Side-Scan Sonar, PulSAR","Seafloor mapping, Surveillance & monitoring"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/PulSAR/,"{
  ""tags"": [""marine technology"", ""underwater imaging"", ""sonar system"", ""bathymetry"", ""seabed mapping""]
}",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
WBAT,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,"{""tags"": [""echo sounder"", ""marine technology"", ""fisheries research"", ""underwater acoustics"", ""long-term deployment""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""wideband transceiver, underwater acoustics, fisheries science, ocean research""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg
WBT Mini,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,"{""tags"": [""wideband transceiver"", ""marine acoustics"", ""autonomous sonar"", ""underwater vehicle navigation"", ""oceanographic instrumentation""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""scientific transceiver, wideband transceiver, fisheries science, ocean research""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg
WBT Tube,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"{""tags"": [""subsea echo sounder"", ""scientific transceiver"", ""deepwater acoustic equipment"", ""multiplexing"", ""marine research technology""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""wideband transceiver, fisheries science, ocean research""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5"
WBT,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"{""tags"": [""wideband echo sounder"", ""marine transceiver"", ""sonar technology"", ""ocean research"", ""fisheries science""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
    ""tags"": ""wideband transceiver, underwater acoustics, ocean research, marine navigation""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5"
"Navigation echo sounder, EN 250",Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/navigation-echo-sounder/,"{""tags"": [""echo sounder"", ""marine navigation"", ""NMEA0183 compatible"", ""depth tracking"", ""dual power input""]}","{
    ""Product Type"": [
        ""scientific transceiver"",
        ""echo sounder"",
        ""marine transceiver"",
        ""navigation echo sounder""
    ],
    ""Technology"": [
        ""underwater acoustics"",
        ""wideband transceiver"",
        ""multiplexing"",
        ""dual power input""
    ],
    ""Application"": [
        ""fisheries science"",
        ""ocean research"",
        ""marine navigation"",
        ""underwater vehicle navigation""
    ]
}","{
  ""tags"": ""navigation echo sounder, underwater acoustics, marine navigation""
}","https://www.kongsberg.com/globalassets/maritime/km-products/pictures/en250-300x305.jpg?width=500&rxy=0.5,0.5"
"Diver Detection Sonar, DDS 9000",Surveillance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/diver-detection-sonar-dds-9000/,"{""tags"": [""underwater surveillance"", ""sonar system"", ""submersible detection"", ""marine security"", ""naval defense""]}","{
    ""Product Type"": [""sonar system"", ""surveillance system""],
    ""Technology"": [""subsea technology"", ""underwater surveillance""],
    ""Application"": [""security"", ""naval defense""]
}","{
  ""tags"": ""sonar system, subsea technology, underwater surveillance, security, naval defense""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Underwater Surveillance System, SM2000",Surveillance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/underwater-surveillance-system-sm2000/,"{
  ""tags"": [""underwater"", ""surveillance"", ""security"", ""subsea technology"", ""marine equipment""]
}","{
    ""Product Type"": [""sonar system"", ""surveillance system""],
    ""Technology"": [""subsea technology"", ""underwater surveillance""],
    ""Application"": [""security"", ""naval defense""]
}","{
  ""tags"": ""surveillance system, underwater surveillance, security, naval defense""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Dual Axis Scanning Sonar ,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,"{""tags"": [""offshore_monitoring"", ""3D_sonar_scanning"", ""scour_detection"", ""underwater_inspection"", ""environmental_survey_equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Hydroacoustic, ROV navigation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/3dab7f84dfe84cd6b9a251f6087e34a5/das-250x352.jpg?width=750&rxy=0.5,0.5"
Domed Scanning Sonar,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,"{""tags"": [""marine technology"", ""acoustic lens"", ""underwater sonar"", ""depth-rated"", ""beam focus""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": ""Hydroacoustic, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/72c65bd3c0da49a5a7b6997b0b3a3051/clariscan-sonar-head-1020x454.jpg?width=500&rxy=0.5,0.5"
"Single beam echo sounder, remote display",Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"{""tags"": [""echo sounder display"", ""alarm depth setting"", ""brightness control"", ""NMEA 0183"", ""marine navigation""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, Hydroacoustic, Position tracking""
}","https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5"
HiPAP 352 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,"{""tags"": [""acoustic positioning"", ""dynamic positioning reference"", ""ROV tracking"", ""HPR system upgrade"", ""underwater communication""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/e9860822dacd4d08b9888950d16c8d7b/hipap-352-250x273.jpg?width=500&rxy=0.5,0.5"
HiPAP 102 - Ultra Deep Water Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,"{""tags"": [""deep water positioning"", ""ROV navigation"", ""SSBL LBL technology"", ""underwater communication"", ""acoustic positioning system""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Underwater Altimeters, HiPAP, Deep water operation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/9557ed72cd16491883c4a5c59b7628ae/hipap-102-250x231.jpg?width=500&rxy=0.5,0.5"
HiPAP 452 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,"{""tags"": [""acoustic positioning system"", ""underwater communication"", ""upgradeable technology"", ""long range operation"", ""sonar navigation""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/a340d1676a044820bc9c6fa28684cfbc/hipap-452-300x353.jpg?width=500&rxy=0.5,0.5"
