Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,related_products,related_products_url
,cNODE Explorer - Transponder,Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cnode-explorer---transponder/,"{""tags"": [""underwater positioning"", ""acoustic transponder"", ""low-frequency"", ""wideband signaling"", ""telemetry capability""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""transponder, acoustic telemetry, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/b8a5b651ef0944b990f0b530509829d4/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5",[],[]
,APOS Survey - Surveyor's independent Operator Station for HiPAP,Autonomous and uncrewed solutions," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/apos-survey---surveyors-independent-operator-station-for-hipap/,"{""tags"": [""subsea navigation"", ""LBL and SSBL positioning"", ""vessel survey software"", ""acoustic positioning system"", ""marine survey equipment""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""sonar positioning system, acoustic telemetry, ocean exploration, marine research""
}","https://www.kongsberg.com/contentassets/f1b704ed2cbd465fa634747480050111/apos-screen-700x346.jpg?width=500&rxy=0.5,0.5",[],[]
,Sensor Fusion,Autonomous and uncrewed solutions," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Survey Equipment, Data Printing",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-fusion/,"{""tags"": [""data_integration"", ""real_time_monitoring"", ""marine_sensor_technology"", ""environmental_data_analysis"", ""cloud_data_distribution""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": ""machine learning, motion compensation, Data Visualization""
}","https://www.kongsberg.com/contentassets/fde484dd9f774093a0199bb61c967cc9/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5",[],[]
,Data forwarder,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/data-forwarder/,"{""tags"": [""data integration"", ""cloud data conversion"", ""data sharing"", ""B2B cloud integration"", ""automated data forwarding""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""Tags"": ""acoustic telemetry, subsea robotics, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/3c6c2d9d8d384e89adba6af22a792593/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5",[],[]
,Sensor remote,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-remote/,"{""tags"": [""remote sensor control"", ""web interface"", ""cloud connectivity"", ""data management"", ""maritime technology""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": ""Data Visualization""
}","https://www.kongsberg.com/contentassets/86a9177bf6504de7ac77f4726baa03ad/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5",[],[]
,Analytics,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/analytics/,"{""tags"": [""data analysis"", ""machine learning"", ""ocean data processing"", ""automated classification"", ""cloud infrastructure""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": [
    ""machine learning"",
    ""Data Visualization"",
    ""environmental monitoring"",
    ""marine research""
  ]
}","https://www.kongsberg.com/contentassets/b26de616851340b1a38ba5a296e083fe/blue_insight_illustration_1601x674.jpg?width=1500&rxy=0.5,0.5",[],[]
,Core,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/core/,"{""tags"": [""IoT"", ""Data Management"", ""Cloud Storage"", ""Cyber Security"", ""Data Visualization""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": ""acoustic telemetry, subsea robotics, machine learning, motion compensation, ocean exploration, marine research, environmental monitoring, Data Visualization""
}","https://www.kongsberg.com/contentassets/6ef498b8d5c34185bb16baa0b782e05f/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5",[],[]
,Vessel Motion Monitor,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/vessel-motion-monitor/,"{""tags"": [""marine technology"", ""motion monitoring system"", ""sensor data analysis"", ""statistical computation"", ""navigation equipment""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""motion compensation, environmental monitoring""
}","https://www.kongsberg.com/contentassets/92827e5945524910b20d71459ec32d0d/vmm-mainview2.jpg?width=1500&rxy=0.5,0.5",[],[]
,Helideck Monitoring System,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/helideck-monitoring-system/,"{""tags"": [""Maritime Safety"", ""Motion Reference Unit"", ""Meteorological Data Acquisition"", ""Real-Time Monitoring"", ""CAAi Approved""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": ""motion compensation, environmental monitoring, Data Visualization""
}","https://www.kongsberg.com/contentassets/9c25e9803d294f3f883e8ff4dc2005ab/top-banner_hms_1348x605_nogrid.jpg?width=1500&rxy=0.5,0.5",[],[]
,Motion Reference Unit,Autonomous and uncrewed solutions," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/mru/,"{""tags"": [""maritime motion sensor"", ""attitude determination"", ""motion compensation"", ""MEMS gyro technology"", ""dynamic environment stability""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""sonar positioning system, motion compensation, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/558a9f6ec74f4940be431a884a48e8b3/mru_family.jpg?width=1500&rxy=0.5,0.5",[],[]
,DGPS / DGNSS reference and monitoring stations,Autonomous and uncrewed solutions," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/onshore/onshore-systems/dgps-dgnss-reference-and-monitoring-stations/,"{""tags"": [""GNSS receiver"", ""RTCM corrections"", ""remote monitoring"", ""19-inch rack module"", ""navigation infrastructure""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""transponder, environmental monitoring, Data Visualization""
}","https://www.kongsberg.com/contentassets/8039f9fac52648a582303797c701660d/ims500-1020x354.jpg?width=500&rxy=0.5,0.5",[],[]
,DGPS / DGNSS reference and monitoring stations,Autonomous and uncrewed solutions," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/discovery/products/onshore-space-based-systems/onshore-systems/dgps--dgnss-reference-and-monitoring-stations/,"{""tags"": [""GNSS_receiver"", ""RTCM_corrections"", ""sub-metre_accuracy"", ""remote_control"", ""raw_data_storage""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""transponder, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/8039f9fac52648a582303797c701660d/ims500-1020x354.jpg?width=500&rxy=0.5,0.5",[],[]
,"Autonomous Underwater Vehicle, REMUS 600",Autonomous and uncrewed solutions," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-remus-600/,"{
  ""tags"": [""AUV"", ""underwater drone"", ""marine exploration"", ""autonomous navigation"", ""submersible robot""]
}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""autonomous underwater vehicle, acoustic telemetry, subsea robotics, ocean exploration, marine research, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,"Autonomous Underwater Vehicle, Seaglider",Autonomous and uncrewed solutions," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-seaglider/,"{
  ""tags"": [""AUV"", ""underwater exploration"", ""marine robotics"", ""oceanography"", ""submersible drone""]
}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": ""autonomous underwater vehicle, subsea robotics, ocean exploration, marine research, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,"Autonomous Underwater Vehicle, REMUS 100",Autonomous and uncrewed solutions," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-remus-100/,"{
  ""tags"": [""autonomous underwater drone"", ""marine robotics"", ""subsea exploration"", ""AUV"", ""oceanographic research""]
}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""autonomous underwater vehicle, acoustic telemetry, subsea robotics, ocean exploration, marine research, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,"Autonomous Underwater Vehicle, HUGIN",Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-hugin/,"{""tags"": [""AUV"", ""underwater exploration"", ""oceanographic survey"", ""subsea inspection"", ""marine research""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""autonomous underwater vehicle, acoustic telemetry, subsea robotics, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/4fd118849fb24dfbb271f4d9b82759e6/cimg2511_small.tif?width=1500&rxy=0.5,0.5&format=JPEG","['Autonomous Underwater Vehicle, HUGIN Superior', 'Autonomous Underwater Vehicle, HUGIN Endurance', 'NavLab - Generic simulation and post-processing navigation software']","['https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-hugin-superior/', 'https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/autonomous-underwater-vehicle-hugin-endurance/', 'https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/']"
,"Underwater Intervention Vehicle, Eelume",Autonomous and uncrewed solutions," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-eelume/,"{""tags"": [""subsea_robotics"", ""marine_inspection"", ""underwater_maintenance"", ""modular_design"", ""autonomous_underwater_vehicle""]}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
  ""tags"": ""autonomous underwater vehicle, subsea robotics, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/0b93c73ddca8459089c49eaa93dfedfe/eelume_produktbilde_lights_b.jpg?width=1500&rxy=0.5,0.5",[],[]
,"Autonomous Underwater Vehicle, REMUS M3V",Autonomous and uncrewed solutions," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-remus-m3v/,"{
  ""tags"": [""autonomous vehicle"", ""underwater drone"", ""submersible"", ""marine robotics"", ""ocean exploration""]
}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""tags"": ""autonomous underwater vehicle, acoustic telemetry, subsea robotics, ocean exploration, marine research, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,"Autonomous Underwater Vehicle, HUGIN Superior",Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-hugin-superior/,"{
  ""tags"": [""autonomous underwater navigation"", ""seabed mapping"", ""environmental monitoring"", ""subsea inspection"", ""sonar imaging""]
}","{
    ""Product Type"": [
        ""autonomous underwater vehicle"",
        ""unmanned surface vehicle"",
        ""transponder"",
        ""sonar positioning system""
    ],
    ""Technology"": [
        ""acoustic telemetry"",
        ""subsea robotics"",
        ""machine learning"",
        ""motion compensation""
    ],
    ""Application"": [
        ""ocean exploration"",
        ""marine research"",
        ""environmental monitoring"",
        ""Data Visualization""
    ]
}","{
    ""Tags"": ""autonomous underwater vehicle, acoustic telemetry, subsea robotics, ocean exploration, marine research, environmental monitoring""
}","https://www.kongsberg.com/contentassets/6d7d17856ed64a3c855e65497ceb55e1/hugin_sup_web.png?width=1500&rxy=0.5,0.5","['Autonomous Underwater Vehicle, HUGIN', 'Autonomous Underwater Vehicle, HUGIN Endurance', 'NavLab - Generic simulation and post-processing navigation software']","['https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-hugin/', 'https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/autonomous-underwater-vehicle-hugin-endurance/', 'https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/']"
