,Product_Name,Product category,Application / use ,url,new_tags
,Synthetic Aperture Sonar,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/SAS/,"Synthetic Aperture Sonar, High Resolution Imaging, Bathymetry, Multi-Aspect Imaging, Reverberation Suppression"
,"Domed Sonar Head with Monolithic Transducer - 11,000M (P/N 975-23620000)",Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/domed-sonar-head-with-monolithic-transducer-11000m-pn-975-23620000/,"Underwater imaging, Deep sea exploration, Sonar technology, Marine surveying, Subsea mapping"
,Sonar 5,Seafloor mapping," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/sonar-5/,"Underwater imaging, Oceanography, Marine surveying, Subsea exploration, Acoustic technology"
,Sonar 4,Seafloor mapping," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/sonar-4/,"Underwater imaging, Ocean surveying, Hydrographic mapping, Submarine detection, Acoustic imaging."
,Echoview,Seafloor mapping," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/echoview/,"Underwater surveying, Sonar technology, Marine exploration, Ocean mapping, Subsea imaging."
,Large Scale Survey System (LSSS),Seafloor mapping," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-post-processing-applications/large-scale-survey-system-lsss/,"Surveying technology, Oceanographic mapping, Underwater exploration, Geospatial data collection, Marine research tools."
,Simrad 12-16/60,Seafloor mapping," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,"deep water measurements, dual beam transducer, low frequency, flush-mountable, 24/7 technical support"
,ME70 multibeam echo sounder,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,"quantitative element, high resolution, water column data, fishery research, seabed mapping"
,MS70 Multibeam sonar,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,"High resolution, Multibeam, Scientific sonar, Fishery research, Water column data collection."
,TD50 3D Visualization Tool,Seafloor mapping," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,"live 3D visualization, marine ecosystem analysis, hydroacoustic systems, adaptive sampling, decision support tool"
,Simrad TU40,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,"Hydroacoustic synchronization, Interference reduction, Programmable logic controller, Trigger signals, Fishing vessel equipment."
,Simrad CP60,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"cost-effective, current indicator, transducer-based, multiple layer measurement, exportable data"
,Simrad CP60,Seafloor mapping," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/simrad-cp60/,"cost-effective, water current measurement, transducer, fish detection, motion reference unit"
,Simrad CP60,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"cost-effective, water current measurement, backscatter display, single-beam echo sounder, transducer calibration"
,Simrad CP60,Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/simrad-cp60/,"cost-effective, water current measurement, transducer, backscatter display, single-beam echo sounder"
,"Multibeam echosounder, ROV / AUV",Seafloor mapping," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/multibeam-echosounder-rov-auv/,"Underwater surveying, Marine technology, Subsea imaging, Autonomous underwater vehicles, Ocean mapping."
,650M Mini Sonar Head,"Seafloor mapping,  Fishery research"," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/650m-mini-sonar-head/,"Underwater imaging, Remote sensing, Marine surveying, Oceanography, Underwater exploration."
,EA applications,"Seafloor mapping,  Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-applications/,"Hydrographic survey, Sub-bottom profiling, Sidescan sonar imaging, Low-cost system, 24/7 technical support."
,SIS 5 - Multibeam echosounder software,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"Seafloor mapping, Geophysical survey, Multibeam echo sounder, Real-time software, Hydrographic workstation."
,Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"Water velocity measurement, Fish finding, High operating frequency, Accurate measurements, Detailed echograms."
,Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/simrad-cp200-5c/,"Water velocity measurement, Fish finding, High frequency, Accurate measurements, Transducer calibration."
,Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"Water velocity measurement, Fish finding, High operating frequency, Accurate measurements, Detailed echograms."
,Simrad CP200-5C,"Seafloor mapping, Geophysical survey"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/simrad-cp200-5c/,"water velocity measurement, fish finding, high frequency, accurate measurements, transducer calibration"
,"Side-Scan Sonar, PulSAR","Seafloor mapping, Surveillance & monitoring"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/PulSAR/,"Underwater imaging, Oceanic research, Marine security, Environmental monitoring, Subsea exploration."
,WBAT,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,"scientific echo sounder, marine life monitoring, long-term ecosystem monitoring, wideband technology, depth-rated transducers"
,WBT Mini,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,"compact transceiver, wideband echo sounder, portable, autonomous mode, multiplexing functionality"
,WBT Tube,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"subsea transceiver, echo sounder, multiplexing, low power consumption, wide range of transducers"
,WBT,Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"marine research, acoustic energy transmission, fish detection, transceiver channels, flexible transducer configurations"
,"Navigation echo sounder, EN 250",Surface navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/navigation-echo-sounder/,"Echo sounder, Navigation equipment, Marine technology, Depth measurement, Remote display"
,"Diver Detection Sonar, DDS 9000",Surveillance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/diver-detection-sonar-dds-9000/,"Underwater monitoring, Homeland security compliant, Military and civilian applications, Technical support, Crew training."
,"Underwater Surveillance System, SM2000",Surveillance & monitoring," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/underwater-surveillance-system-sm2000/,"1. Underwater monitoring system
2. Surveillance technology
3. Marine asset protection
4. Real-time data collection
5. 24/7 technical support"
,Dual Axis Scanning Sonar ,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,"long-term monitoring, seabed profiling, rugged design, 3D surveying, offshore structures"
,Domed Scanning Sonar,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,"Underwater imaging, Sonar technology, Acoustic lens, Composite transducer, Deep sea exploration."
,"Single beam echo sounder, remote display",Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,"Echo sounder, Remote display, NMEA 0183, Alarm setting, Brightness control."
,HiPAP 352 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,"Acoustic positioning, ROV tracking, drill-rigs, narrow pointing beams, HPR upgrades."
,HiPAP 102 - Ultra Deep Water Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,"Underwater navigation, Ultra deep water, Acoustic positioning, ROV positioning, Multipurpose system."
,HiPAP 452 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,"Underwater positioning, Acoustic technology, High precision, Upgradeable, Long range."
,HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,"portable acoustic positioning system, ultra-deep water operations, SSBL mode, subsea transponders, 3D position, motion sensors, LBL calibration, transponder channels."
,HiPAP 352P - Portable Acoustic Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,"Portable acoustic positioning, underwater navigation, transducer, motion reference unit, automatic beam steering."
,HiPAP 502 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Acoustic Telemetry for Fish Studies, Fisheries Research Software, Fishery Sonar Systems, Multibeam Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,"underwater positioning, acoustic technology, transducer, subsea transponder, high precision"
,APOS - Operating station for HiPAP and HPR Acoustic positioning systems,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/,"Acoustic positioning, Subsea survey, Dynamic positioning, Industrial computer, Ethernet communication."
,Remote Services for HiPAP systems,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,"Remote support, HiPAP systems, underwater navigation, positioning, technical support"
,HiPAP 101 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Side Scan Sonars, Multibeam Sonar, Sub-bottom Profilers, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-101-high-precision-acoustic-positioning-system/,"Acoustic positioning system, Ultra deep water operations, Multi-purpose, High accuracy, Reliable."
,HiPAP 350 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-350-high-precision-acoustic-positioning-system/,"Acoustic positioning, Underwater technology, Precision navigation, Technical support, Retrofit and refit."
,HiPAP 351 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-351-high-precision-acoustic-positioning-system/,"Acoustic positioning system, Subsea construction, Underwater navigation, High precision, Technical support."
,HiPAP 450 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Survey Equipment, Data Printing",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-450-high-precision-acoustic-positioning-system/,"Acoustic positioning system, Underwater navigation, High precision, Technical support, Training."
,HiPAP 500 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-500-high-precision-acoustic-positioning-system/,"Acoustic positioning, Precision navigation, Underwater tracking, Vessel retrofit, Technical support."
,HiPAP 501 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-501-high-precision-acoustic-positioning-system/,"Acoustic positioning, Subsea transponder, Hull mounted transducer, Three-dimensional position, Technical support."
,HiPAP 451 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-451-high-precision-acoustic-positioning-system/,"Acoustic positioning, Subsea construction, Tow fish tracking, Technical support, Training"
,HiPAP 452P - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452p-high-precision-acoustic-positioning-system/,"Acoustic positioning, Underwater navigation, Technical support, Retrofit, Training."
,HiPAP 502P - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502p-high-precision-acoustic-positioning-system/,"Acoustic positioning, Subsea construction, Technical support, Training, Software updates."
,HiPAP 602 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap602/,"Acoustic positioning, Deepwater operation, ROV positioning, AUV positioning, DP reference."
,Ocean view,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/ocean-view/,"real-time data visualization, historical data analysis, situational awareness, flexible access control, 24/7 technical support"
,Simrad DFS75,Underwater navigation & positioning," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/commercial-fisheries/scientific-catch-monitoring-systems/dfs75/,"trawl sonar, high-resolution imaging, live video feed, fish monitoring, easy installation"
,Simrad FX80,Underwater navigation & positioning," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/scientific-catch-monitoring-systems/simrad-fx80/,"Real-time video monitoring, Fish activity monitoring, Trawl behavior analysis, High resolution sonar, Easy installation."
,"Position, attitude, time and heading sensors",Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/position-attitude-time-and-heading-sensors/,"Hydro acoustic positioning, seabed mapping, GNSS, inertial measurements, precision, reliability, performance, hydrographic surveying, dredging, oceanographic research, seismic work, offshore construction, compact, portable, integrated INS/GNSS system, Motion Reference Unit (MRU), Motion Gyro Compass (MGC), embedded solutions, miniMRU."
,GNSS/DGNSS Position Sensors,Underwater navigation & positioning," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/dps/,"reliable, accurate, quality-controlled, sensor fusioned, worldwide operations"
,Non-Differential Position Sensors,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/non-differential-position-sensors/,"Scalable, reliable, efficient, adaptable, intuitive."
,MW-based Long-range relative position sensor,Underwater navigation & positioning," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/long-range-relative-positioning-solution/,"microwave-based, long-range, relative positioning, DP applications, lightweight design"
,Laser-based relative position sensor,Underwater navigation & positioning," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/laser-based-position-reference-system/,"Laser-based, motion stabilised, multi-target tracking, DP reference, close-by operations."
,MW-based Relative position sensor,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/relative-position-reference-system-radius/,"Relative positioning system, retro-reflective transponders, solid state technology, multi-user capability, all-weather operation."
,GNSS compass and position sensor,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/gnss-compass-and-position-sensor/,"GNSS, THD, Wheelmark certified, compact navigation package, integrated bridge system."
,GPS navigation sensor,Underwater navigation & positioning," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/gps-navigation-sensor/,"GPS navigation, SOLAS vessels, integration, type approved, Wheelmark certification."
,GNSS-based Relative Position Sensor,Underwater navigation & positioning," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/differential-absolute-relative-position-sensor/,"GNSS-based, Relative Position Sensor, Underwater Navigation, Positioning, High Performance"
,Underwater Altimeters - 1107 series,Underwater navigation & positioning," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"underwater measurement, subsea positioning, ROV/AUV technology, below surface monitoring, obstacle avoidance"
,"Hydroacoustic Aided Inertial Navigation, ROV applications",Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/hydroacoustic-aided-inertial-navigation-rov-auv-applications/,"Hydroacoustic positioning, Inertial positioning, Improved accuracy, Higher update rate, Subsea navigation"
,Underwater Altimeters - 1007 series,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1007-altimeters/,"Underwater measurement devices, Marine technology, Submerged altitude measurement, Vessel navigation equipment, Underwater positioning systems."
,ROV Power / Telemetry 6-Port Interface Unit,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/rov-power-telemetry-6-port-interface-unit/,"underwater communication, power distribution, telemetry interface, ROV equipment, marine technology"
,NavLab - Generic simulation and post-processing navigation software,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/,"Navigation software, Post-processing, Simulator, Estimator, Optimal Smoothing"
,cPAP - ROV positioning in Long Base Line transponder array,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cPAP/,"Underwater positioning, ROV technology, Transponder array, Subsea transceiver, Data telemetry."
,MPT 341 - Shorty series multifunction positioning transponder,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mpt-341-shorty-series-multifunction-positioning-transponder/,"subsea construction, positioning transponder, multifunction, short duration, light weight"
,MPT Transponders,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mpt-transponders/,"Underwater navigation, Positioning, Technical support, Training, Instruction manuals."
,MST Transponders,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mst-transponders/,"Underwater positioning, Navigation equipment, Technical support, Training, Safety information."
,RPT Transponders,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/rpt-transponders/,"Underwater positioning, ROV equipment, Technical support, Training, Data sheet."
,TTC 400 Transponder Test and Configuration unit,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/ttc-400-transponder-test-and-configuration-unit/,"1. Transponder testing
2. Configuration unit
3. Underwater navigation
4. Positioning equipment
5. Technical support"
,MPT - HiPAP Transponders,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mpt-hipap-transponders/,"Underwater navigation, positioning, transponders, MPT, HiPAP."
,cPAP Portable tranceivers,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/support-cpap-portable-tranceivers/,"portable, underwater communication, reliable, durable, easy to use"
,SPT Transponders,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/spt-transponders/,"Underwater positioning, Telemetry capabilities, Technical support, Training, Instruction manuals."
,"SPT, HiPAP, Transponders",Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/spt-hipap-transponders/,"Underwater positioning, Super-Short Base Line, Multifunction, Telemetry, Technical support."
