Product_Name,url,Product category,filter_tags,product_tags,image_url
TD50 3D Visualization Tool,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""3D visualization"", ""Ocean floor mapping"", ""underwater exploration"", ""bathymetric mapping""]
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
Simrad TU40,https://www.kongsberg.com/maritime/products/commercial-fisheries/trigger-systems/tu40/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, depth measurement, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/trigger-systems/tu40/tu40-images/cd019902_xxx_tu40_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad CP60,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Single beam echo sounder, sonar technology, depth measurement, Ocean floor mapping, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad CP60,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/simrad-cp60/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": [""Single beam echo sounder"", ""sonar technology"", ""depth measurement"", ""Ocean floor mapping"", ""marine surveying"", ""bathymetric mapping""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad CP60,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{""tags"": ""Single beam echo sounder, sonar technology, depth measurement, marine surveying, bathymetric mapping""}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad CP60,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/simrad-cp60/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Single beam echo sounder, sonar technology, depth measurement, marine surveying, bathymetric mapping""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
"Multibeam echosounder, ROV / AUV",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/multibeam-echosounder-rov-auv/,Seafloor mapping,"{
  ""Product Type"": [""Multibeam sonar"", ""Portable Hydrographic System"", ""Side scan echo sounder"", ""Single beam echo sounder""],
  ""Technology"": [""sonar technology"", ""depth measurement"", ""hydrographic mapping"", ""3D visualization""],
  ""Application"": [""Ocean floor mapping"", ""marine surveying"", ""underwater exploration"", ""bathymetric mapping""]
}","{
  ""tags"": ""Multibeam sonar, sonar technology, hydrographic mapping, 3D visualization, Ocean floor mapping, marine surveying, underwater exploration, bathymetric mapping""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
650M Mini Sonar Head,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/650m-mini-sonar-head/,"Seafloor mapping,  Fishery research",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
EA applications,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea-applications/,"Seafloor mapping,  Geophysical survey",,,https://www.kongsberg.com/contentassets/72e7eab297cf40d78f07feb80234e606/ea-hydrophone-setup.png?width=1140
SIS 5 - Multibeam echosounder software,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"Seafloor mapping, Geophysical survey",,,"https://www.kongsberg.com/globalassets/discovery/mapping/sis/sis-media/sis-screenshot-1020x482.jpg?width=1500&rxy=0.5,0.5"
Simrad CP200-5C,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"Seafloor mapping, Geophysical survey",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad CP200-5C,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/simrad-cp200-5c/,"Seafloor mapping, Geophysical survey",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad CP200-5C,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,"Seafloor mapping, Geophysical survey",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad CP200-5C,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/simrad-cp200-5c/,"Seafloor mapping, Geophysical survey",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Side-Scan Sonar, PulSAR",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/PulSAR/,"Seafloor mapping, Surveillance & monitoring",,,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
WBAT,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,Surface navigation & positioning,"{
    ""Product Type"": [""wearable technology"", ""marine equipment"", ""electronic components"", ""audio accessories""],
    ""Technology"": [""bluetooth"", ""sonar technology"", ""wireless"", ""vacuum tube""],
    ""Application"": [""navigation tool"", ""health monitor"", ""activity tracker"", ""audio amplifier""]
}","{
  ""tags"": ""wearable technology, bluetooth, health monitor, activity tracker""
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg
WBT Mini,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,Surface navigation & positioning,"{
    ""Product Type"": [""wearable technology"", ""marine equipment"", ""electronic components"", ""audio accessories""],
    ""Technology"": [""bluetooth"", ""sonar technology"", ""wireless"", ""vacuum tube""],
    ""Application"": [""navigation tool"", ""health monitor"", ""activity tracker"", ""audio amplifier""]
}","{
    ""Tags"": [""wearable technology"", ""bluetooth"", ""wireless"", ""health monitor"", ""activity tracker""]
}",https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg
WBT Tube,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,Surface navigation & positioning,"{
    ""Product Type"": [""wearable technology"", ""marine equipment"", ""electronic components"", ""audio accessories""],
    ""Technology"": [""bluetooth"", ""sonar technology"", ""wireless"", ""vacuum tube""],
    ""Application"": [""navigation tool"", ""health monitor"", ""activity tracker"", ""audio amplifier""]
}","{
    ""tags"": ""wearable technology, bluetooth, wireless, vacuum tube, health monitor, activity tracker""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5"
WBT,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,Surface navigation & positioning,"{
    ""Product Type"": [""wearable technology"", ""marine equipment"", ""electronic components"", ""audio accessories""],
    ""Technology"": [""bluetooth"", ""sonar technology"", ""wireless"", ""vacuum tube""],
    ""Application"": [""navigation tool"", ""health monitor"", ""activity tracker"", ""audio amplifier""]
}","{
    ""Tags"": [""wearable technology"", ""bluetooth"", ""health monitor"", ""activity tracker""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5"
"Navigation echo sounder, EN 250",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/navigation-echo-sounder/,Surface navigation & positioning,"{
    ""Product Type"": [""wearable technology"", ""marine equipment"", ""electronic components"", ""audio accessories""],
    ""Technology"": [""bluetooth"", ""sonar technology"", ""wireless"", ""vacuum tube""],
    ""Application"": [""navigation tool"", ""health monitor"", ""activity tracker"", ""audio amplifier""]
}","{
  ""tags"": ""marine equipment, sonar technology, navigation tool""
}","https://www.kongsberg.com/globalassets/maritime/km-products/pictures/en250-300x305.jpg?width=500&rxy=0.5,0.5"
"Diver Detection Sonar, DDS 9000",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/diver-detection-sonar-dds-9000/,Surveillance & monitoring,"{
  ""Product Type"": [""Diver Detection Sonar"", ""Underwater Surveillance System""],
  ""Technology"": [""sonar technology"", ""surveillance""],
  ""Application"": [""security"", ""underwater detection"", ""marine"", ""submarine security""]
}","{
  ""tags"": ""Diver Detection Sonar, sonar technology, security, underwater detection, marine, submarine security""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Underwater Surveillance System, SM2000",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/underwater-surveillance-system-sm2000/,Surveillance & monitoring,"{
  ""Product Type"": [""Diver Detection Sonar"", ""Underwater Surveillance System""],
  ""Technology"": [""sonar technology"", ""surveillance""],
  ""Application"": [""security"", ""underwater detection"", ""marine"", ""submarine security""]
}","{
  ""tags"": ""Underwater Surveillance System, sonar technology, surveillance, security, underwater detection, marine, submarine security""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Dual Axis Scanning Sonar ,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""hydroacoustic, underwater navigation, marine exploration, remote monitoring""
}","https://www.kongsberg.com/contentassets/3dab7f84dfe84cd6b9a251f6087e34a5/das-250x352.jpg?width=750&rxy=0.5,0.5"
Domed Scanning Sonar,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""hydroacoustic, underwater navigation, marine exploration, remote monitoring, depth measurement""
}","https://www.kongsberg.com/contentassets/72c65bd3c0da49a5a7b6997b0b3a3051/clariscan-sonar-head-1020x454.jpg?width=500&rxy=0.5,0.5"
"Single beam echo sounder, remote display",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/RD-301/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{""tags"": ""Modem, Acoustic positioning, underwater navigation, depth measurement""}","https://www.kongsberg.com/contentassets/722ae1a296fd46adb0c900b719f1dd45/rd-remote-display-400x384.jpg?width=500&rxy=0.5,0.5"
HiPAP 352 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}","https://www.kongsberg.com/contentassets/e9860822dacd4d08b9888950d16c8d7b/hipap-352-250x273.jpg?width=500&rxy=0.5,0.5"
HiPAP 102 - Ultra Deep Water Positioning system,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration, depth measurement""
}","https://www.kongsberg.com/contentassets/9557ed72cd16491883c4a5c59b7628ae/hipap-102-250x231.jpg?width=500&rxy=0.5,0.5"
HiPAP 452 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""Tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}","https://www.kongsberg.com/contentassets/a340d1676a044820bc9c6fa28684cfbc/hipap-452-300x353.jpg?width=500&rxy=0.5,0.5"
HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}","https://www.kongsberg.com/contentassets/6a2a74e568564d6ba1c16fc678d6f420/hipap102p-670x962.jpg?width=500&rxy=0.5,0.5"
HiPAP 352P - Portable Acoustic Positioning system,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation""
}","https://www.kongsberg.com/contentassets/ffd4c81e885d4a1e9bf76d093f7da08d/hipap_350p_transducer_150px.jpg?width=500&rxy=0.5,0.5"
HiPAP 502 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}","https://www.kongsberg.com/contentassets/a87041336a24403ca648192dcf253ea1/hipap-502-300x393.jpg?width=500&rxy=0.5,0.5"
APOS - Operating station for HiPAP and HPR Acoustic positioning systems,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation""
}","https://www.kongsberg.com/contentassets/e8fdb53f26a3499f95226938012484e8/apos-screen-dump-700x438.jpg?width=500&rxy=0.5,0.5"
Remote Services for HiPAP systems,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{""tags"": ""HiPAP systems, remote monitoring""}","https://www.kongsberg.com/contentassets/9f0076a15bb043aba1a91b86623fea90/k-ims_700x278.jpg?width=750&rxy=0.5,0.5"
HiPAP 101 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-101-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 350 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-350-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 351 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-351-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 450 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-450-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""Tags"": [""Portable Acoustic Positioning system"", ""Acoustic positioning"", ""HiPAP systems"", ""underwater navigation"", ""marine exploration"", ""depth measurement""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 500 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-500-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 501 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-501-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""Tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 451 - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-451-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 452P - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452p-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration, remote monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 502P - High Precision Acoustic Positioning System,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502p-high-precision-acoustic-positioning-system/,Underwater navigation & positioning,"{
  ""Product Type"": [""Portable Acoustic Positioning system"", ""Transponder Test and Configuration unit"", ""Multifunction position transponder"", ""Modem"", ""Simulation software""],
  ""Technology"": [""Acoustic positioning"", ""HiPAP systems"", ""GNSS"", ""relative position sensor"", ""hydroacoustic""],
  ""Application"": [""underwater navigation"", ""marine exploration"", ""remote monitoring"", ""depth measurement""]
}","{
  ""tags"": ""Portable Acoustic Positioning system, Acoustic positioning, HiPAP systems, underwater navigation, marine exploration""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
