Product_Name,url,Product category,new_tags,tags_dict,tags,image_url
GNSS/DGNSS Position Sensors,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/dps/,Underwater navigation & positioning,"navigation, positioning, satellite, accuracy, real-time","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, GNSS/DGNSS Position Sensors, Acoustic Technology, High-precision positioning, Marine navigation, Remote control, Positioning system, Underwater communication","https://www.kongsberg.com/contentassets/514d7619bfc6434a92e52c040341913c/dps_1920x1080.jpg?width=1500&rxy=0.5,0.5"
Non-Differential Position Sensors,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/non-differential-position-sensors/,Underwater navigation & positioning,"sensor fusion, positioning technology, navigation systems, motion tracking, sensor integration","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, Non-Differential Position Sensors, Acoustic Technology, High-precision Positioning, Marine Navigation, Remote Control, Underwater Communication, Sensor Fusion","https://www.kongsberg.com/contentassets/206ecaf8351d45a9aa3b1981c6b8f966/dps_i4_mgc_1020x495.png?width=750&rxy=0.5,0.5"
MW-based Long-range relative position sensor,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/long-range-relative-positioning-solution/,Underwater navigation & positioning,"multi-panel site support, automatic system test, compact and lightweight, flexible panel location, easy installation","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Geophysical survey, Technology, Application, Navigation, Communication, Underwater navigation & positioning, MW-based Long-range relative position sensor, Navigation","https://www.kongsberg.com/contentassets/89419a6d7bec4c89a5bc7c669ca28fcc/xpr_1920x1080.jpg?width=1500&rxy=0.5,0.5"
Laser-based relative position sensor,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/laser-based-position-reference-system/,Underwater navigation & positioning,"Maritime construction, Vessel traffic monitoring, 3D positioning systems, Automatic docking systems, Fog and rain operation","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, Laser-based relative position sensor, Navigation, Laser-based relative position sensor, Technology, Acoustic positioning, Communication, Underwater communication, Product Type, Dual Axis Scanning Sonar","https://www.kongsberg.com/contentassets/8395bcf412bf4697b0c340557678ec3a/spottrack.jpg?width=1500&rxy=0.5,0.5"
MW-based Relative position sensor,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/relative-position-reference-system-radius/,Underwater navigation & positioning,"autodetection of transponders, range and bearing measurement, multi user feasibility, all weather operation, complementary to existing GPS reference system","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Geophysical survey, Technology, Application, Navigation, Communication, Underwater navigation & positioning, MW-based Relative position sensor, MW-based Long-range relative position sensor","https://www.kongsberg.com/contentassets/a9c6eea9c01045d3a05ad5b781d196f2/header_radius.jpg?width=1500&rxy=0.5,0.5"
GNSS compass and position sensor,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/gnss-compass-and-position-sensor/,Underwater navigation & positioning,"True heading, Heading accuracy, GNSS drop-outs, Satellite Based Augmentation Systems, Integrated product","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, GNSS compass and position sensor","https://www.kongsberg.com/contentassets/c6c34c94aa6f463e9ed58be1f98d3b24/seanav-300-1020x289.jpg?width=750&rxy=0.5,0.5"
GPS navigation sensor,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/gps-navigation-sensor/,Underwater navigation & positioning,"beacon receiver, GPS receiver, DGPS receiver, navigation equipment, marine navigation","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, GPS navigation sensor, Geophysical survey, Technology, Navigation, Communication, Autonomous and uncrewed solutions, Fish finding, Application","https://www.kongsberg.com/contentassets/b65cc4d2272b4fcab2f883c90b71222f/seapos-700x495.jpg?width=500&rxy=0.5,0.5"
GNSS-based Relative Position Sensor,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/differential-absolute-relative-position-sensor/,Underwater navigation & positioning,"GPS/GLONASS, differential correction, high-precision positioning, ionospheric activity compensation, shuttle tanker/FPSO/FSU","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Geophysical survey, Technology, Application, Navigation, Communication, Underwater navigation & positioning, GNSS/DGNSS Position Sensors, Non-Differential Position Sensors","https://www.kongsberg.com/contentassets/f3d24abbd9cf4fc0abf188da287be19e/darps_1920x1080.jpg?width=1500&rxy=0.5,0.5"
Underwater Altimeters - 1107 series,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,Underwater navigation & positioning,"Robust design, Easily configurable outputs, ROV/AUV applications, Obstacle avoidance, Below surface monitoring","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, Product Type, Technology, Application, Navigation, Communication, Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning, Underwater Altimeters - 1107 series","https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5"
"Hydroacoustic Aided Inertial Navigation, ROV applications",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/hydroacoustic-aided-inertial-navigation-rov-auv-applications/,Underwater navigation & positioning,"acoustic positioning, inertial navigation, ROV navigation, underwater navigation, hydroacoustic technology","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Geophysical survey, Technology, Application, Navigation, Communication, Underwater navigation & positioning, Hydroacoustic Aided Inertial Navigation, ROV applications","https://www.kongsberg.com/contentassets/e8782c916f004e11bb27349018be1afb/hain-subsea-700x493.jpg?width=500&rxy=0.5,0.5"
Underwater Altimeters - 1007 series,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1007-altimeters/,Underwater navigation & positioning,"water depth measurement, underwater navigation, marine research, diving equipment, underwater exploration","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, Underwater Altimeters - 1007 series, Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning, NavLab - Generic simulation and post-processing software, cPAP - ROV positioning in Long Base Line transponder array, MPT 341 - Shorty series multifunction positioning transponders, GNSS/DGNSS Position Sensors, Non-Differential Position Sensors",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
ROV Power / Telemetry 6-Port Interface Unit,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/rov-power-telemetry-6-port-interface-unit/,Underwater navigation & positioning,"power management, data transmission, remote operated vehicle, interface unit, telemetry","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, ROV Power / Telemetry 6-Port Interface Unit

The selected 8 tags are:
'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system']
'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors']
'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders']
'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor']
'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
NavLab - Generic simulation and post-processing navigation software,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/,Underwater navigation & positioning,"position accuracy improvement, sensor degradation, robust navigation, sensor calibration, mission planning","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Geophysical survey, Technology, Application, Navigation, Communication, Underwater navigation & positioning, NavLab - Generic simulation and post-processing navigation software, Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning","https://www.kongsberg.com/contentassets/9479363f9c6b483eb6ed25e99ce7085a/nav-lab-700x388.png?width=500&rxy=0.5,0.5"
cPAP - ROV positioning in Long Base Line transponder array,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cPAP/,Underwater navigation & positioning,"positioning, Long Base Line transponder array, cPAP, ROV, application","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation & positioning, cPAP - ROV positioning in Long Base Line transponder array, Dual Axis Scanning Sonar, HiPAP 352 - High Precision Acoustic Positioning system, APOS - Operating station for HiPAP and HPR Acoustic Positioning systems, NavLab - Generic simulation and post-processing software, GNSS/DGNSS Position Sensors, cNODE - Modem MiniS","https://www.kongsberg.com/contentassets/dafb4cc64daa4a379a0773e9e0e9490b/cpap-1020x533.jpg?width=500&rxy=0.5,0.5"
MPT 341 - Shorty series multifunction positioning transponder,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mpt-341-shorty-series-multifunction-positioning-transponder/,Underwater navigation & positioning,"underwater positioning, transponder technology, multifunctional device, short-range communication, marine navigation","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Geophysical survey, Technology, Application, Navigation, Communication, Underwater navigation & positioning, MPT 341 - Shorty series multifunction positioning transponder, Marine navigation",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
MPT Transponders,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mpt-transponders/,Underwater navigation & positioning,"tracking, identification, communication, security, logistics","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","'Product Type', 'Technology', 'Application', 'Navigation', 'Communication', 'Underwater navigation & positioning', 'MPT Transponders', 'Acoustic technology'",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
MST Transponders,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/mst-transponders/,Underwater navigation & positioning,"vehicle tracking, toll collection, electronic payment, automatic identification, RFID","{
    'Product Type': ['Dual Axis Scanning Sonar', 'Domed Scanning Sonar', 'Single beam echo sounder, remote display', 'HiPAP 352 - High Precision Acoustic Positioning system', 'HiPAP 102 - Ultra Deep Water Positioning system'],
    'Technology': ['APOS - Operating station for HiPAP and HPR Acoustic Positioning systems', 'Remote Services for HiPAP systems', 'Simrad DFS75', 'Simrad FX80', 'Position, attitude, time and heading sensors'],
    'Application': ['Hydroacoustic Aided Inertial Navigation, ROV and AUV positioning', 'Underwater Altimeters - 1107 series', 'NavLab - Generic simulation and post-processing software', 'cPAP - ROV positioning in Long Base Line transponder array', 'MPT 341 - Shorty series multifunction positioning transponders'],
    'Navigation': ['GNSS/DGNSS Position Sensors', 'Non-Differential Position Sensors', 'MW-based Long-range relative position sensor', 'Laser-based relative position sensor', 'MW-based Relative position sensor'],
    'Communication': ['cNODE - Modem MiniS', 'cNODE - Modem Explorer', 'cNODE - Modem Embedable', 'cNode - Modem Mantis', 'MicroPAP (µPAP) - Compact acoustic positioning system']
}","Underwater navigation, Positioning system, Acoustic positioning, Marine navigation, High-precision positioning, Transponder, Telemetry, Sensor fusion",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
