Product_Name,Product category,url,image_url,product_tags
"Sub-bottom profiler, SBP 27",Geophysical survey,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp-27/,"https://www.kongsberg.com/contentassets/e5e932079cec42d286572968c0607bbc/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, High-Resolution Sonar, Sub-Bottom Profiling, Oceanography, Seafloor Mapping, Subsea Survey"
"Sub-bottom profiler, SBP 27",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp-27/,"https://www.kongsberg.com/contentassets/e5e932079cec42d286572968c0607bbc/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, High-Resolution Sonar, Sub-Bottom Profiling, Oceanography, Seafloor Mapping, Subsea Survey"
"Sub-bottom profiler, SBP 29",Geophysical survey,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp29/,"https://www.kongsberg.com/contentassets/8df4ba3ddab94b1cbe2db72c6afefd15/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, Sub-Bottom Profiling, Seafloor Mapping, Oceanography, High-Resolution Sonar, Multibeam Echo Sounder"
"Sub-bottom profiler, SBP 29",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-sbp29/,"https://www.kongsberg.com/contentassets/8df4ba3ddab94b1cbe2db72c6afefd15/sbp_200m_penetration.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, Sub-Bottom Profiling, Seafloor Mapping, Oceanography, High-Resolution Sonar, Multibeam Echo Sounder"
"Sub-bottom profiler, Topas",Geophysical survey,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-parametric/,"https://www.kongsberg.com/contentassets/4bab2dd387614951a2b47f22c98fca34/image004_a4.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, Sub-Bottom Profiling, Seafloor Mapping, Oceanography, High-Resolution Sonar, Deep Sea Exploration"
"Sub-bottom profiler, Topas",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sub-bottom-profilers2/sub-bottom-profiler-parametric/,"https://www.kongsberg.com/contentassets/4bab2dd387614951a2b47f22c98fca34/image004_a4.jpg?width=1500&rxy=0.5,0.5","Sub-bottom profiler, Sub-Bottom Profiling, Seafloor Mapping, Oceanography, High-Resolution Sonar, Deep Sea Exploration"
Synthetic Aperture Sonar,Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/SAS/,"https://www.kongsberg.com/contentassets/88bffcdbfa194059a83c6c3a740549ab/hisas_holmengraa.jpg?width=1500&rxy=0.5,0.5","Synthetic Aperture Sonar, High-Resolution Sonar, Seafloor Mapping, Subsea Survey"
TD50 3D Visualization Tool,Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/td50/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360,"Multibeam echo sounder, High-Resolution Sonar, Seafloor Mapping, Oceanography, Deep Sea Exploration, Subsea Survey"
TTC 30 & TTC 10 - Transponders test and configuration units,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/TTC-30-TTC-10/,"https://www.kongsberg.com/contentassets/7478367e4ef1428f80f3b839d4a6f35a/bm030107_008_001-ttc30-acoustic-test-1189x793.png?width=500&rxy=0.5,0.5","Transponder, Navigation system, Acoustic Telemetry, Hydroacoustic Positioning, ROV integration, Underwater Communication"
"Uncrewed Surface Vehicle, Sounder",Autonomous and uncrewed solutions,https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,"Uncrewed Surface Vehicle, Customizable Payload, USV hydroacoustic applications, Autonomous Maritime Vehicle, Long Endurance, Maritime Research Support"
"Uncrewed Surface Vehicle, Sounder",Fishery & ocean research,https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,"Uncrewed Surface Vehicle, Customizable Payload, USV hydroacoustic applications, Autonomous Maritime Vehicle, Long Endurance, Maritime Research Support"
"Uncrewed Surface Vehicle, Sounder",Seafloor mapping,https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,"Uncrewed Surface Vehicle, Customizable Payload, USV hydroacoustic applications, Autonomous Maritime Vehicle, Long Endurance, Maritime Research Support"
"Uncrewed Surface Vehicle, Sounder",Naval,https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,"Uncrewed Surface Vehicle, Customizable Payload, USV hydroacoustic applications, Autonomous Maritime Vehicle, Long Endurance, Maritime Research Support"
Underwater Altimeters - 1107 series,Geophysical survey,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5","Underwater, AUV, Advanced Navigation System, 3D sonar technology, Marine Survey, Subsea Mapping"
Underwater Altimeters - 1107 series,Seafloor mapping,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5","Underwater, AUV, Advanced Navigation System, 3D sonar technology, Marine Survey, Subsea Mapping"
Underwater Altimeters - 1107 series,Surveillance & monitoring,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5","Underwater, AUV, Advanced Navigation System, 3D sonar technology, Marine Survey, Subsea Mapping"
Underwater Altimeters - 1107 series,Autonomous and uncrewed solutions,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/1107-series/,"https://www.kongsberg.com/contentassets/481ffb44d09e4fe4b11e71b5e61c2e34/alttimeter-150x280.jpg?width=500&rxy=0.5,0.5","Underwater, AUV, Advanced Navigation System, 3D sonar technology, Marine Survey, Subsea Mapping"
WBAT,Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg,"Marine Echo Sounder, Inertial Sensor, Sensor Fusion Compatible, GNSS infrastructure, Environmental Monitoring, Maritime Navigation"
WBAT,Surface navigation & positioning,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbat/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbat_photo_01.jpg,"Marine Echo Sounder, Inertial Sensor, Sensor Fusion Compatible, GNSS infrastructure, Environmental Monitoring, Maritime Navigation"
WBT,Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5","Marine Echo Sounder, Sensor Fusion Compatible, Environmental Monitoring, Maritime Navigation, GPS, Vessel Tracking"
WBT,Surface navigation & positioning,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/wbt/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt/wbt-images/bm019502_001_011_wbt_top_ek80_500px_web.gif?width=750&rxy=0.5,0.5","Marine Echo Sounder, Sensor Fusion Compatible, Environmental Monitoring, Maritime Navigation, GPS, Vessel Tracking"
WBT Mini,Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg,"Marine Echo Sounder, Inertial Sensor, Sensor Fusion Compatible, GNSS infrastructure, Environmental Monitoring, Maritime Navigation"
WBT Mini,Surface navigation & positioning,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-mini/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/wbt_mini_photo_01.jpg,"Marine Echo Sounder, Inertial Sensor, Sensor Fusion Compatible, GNSS infrastructure, Environmental Monitoring, Maritime Navigation"
WBT Tube,Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5","Marine Echo Sounder, Inertial Sensor, Sensor Fusion Compatible, GNSS infrastructure, Environmental Monitoring, Maritime Navigation"
WBT Tube,Surface navigation & positioning,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/simrad-wbt-tube/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/wbt-tube/bm019512_001_001_wbt_tube_500px_web.png?width=750&rxy=0.5,0.5","Marine Echo Sounder, Inertial Sensor, Sensor Fusion Compatible, GNSS infrastructure, Environmental Monitoring, Maritime Navigation"
cNODE - Modem Embedable,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/modem-embedable/,"https://www.kongsberg.com/contentassets/fe8d6eea6960465994ee1008f4d544c2/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5","Subsea, Acoustic Modem, Modem Software, Subsea Communication, Navigation Systems"
cNODE - Modem Embedable,Communication solutions,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/modem-embedable/,"https://www.kongsberg.com/contentassets/fe8d6eea6960465994ee1008f4d544c2/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5","Subsea, Acoustic Modem, Modem Software, Subsea Communication, Navigation Systems"
cNODE - Modem Explorer,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/compact-modem-and-transponder/,"https://www.kongsberg.com/contentassets/f07f26174fdc4b7eb2fa509134e0bfe2/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5","Modem, Subsea, Acoustic Modem, Modem Software, Maritime Communication, Navigation Systems"
cNODE - Modem Explorer,Communication solutions,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/compact-modem-and-transponder/,"https://www.kongsberg.com/contentassets/f07f26174fdc4b7eb2fa509134e0bfe2/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5","Modem, Subsea, Acoustic Modem, Modem Software, Maritime Communication, Navigation Systems"
cNODE - Modem MiniS,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode-minis/,"https://www.kongsberg.com/contentassets/2ed043877cd549af88d4fe1dbeca6b3d/cnode-minis-modem.jpg?width=1500&rxy=0.5,0.5","Modem, Subsea, Acoustic Modem, Modem Software, Subsea Communication, Underwater Mapping"
cNODE - Modem MiniS,Communication solutions,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode-minis/,"https://www.kongsberg.com/contentassets/2ed043877cd549af88d4fe1dbeca6b3d/cnode-minis-modem.jpg?width=1500&rxy=0.5,0.5","Modem, Subsea, Acoustic Modem, Modem Software, Subsea Communication, Underwater Mapping"
"cNODE - Transponder, Embedable",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Embed/,"https://www.kongsberg.com/contentassets/8e0944bfa1c74713abadb7fa131c898a/cnode-oem-700x319.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Acoustic Telemetry, Hydroacoustic Positioning, ROV integration, Subsea Survey"
"cNODE - Transponder, for explosive atmosphere",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Exd/,"https://www.kongsberg.com/globalassets/maritime/km-products/pictures/transponder-for-explosive-atmosphere.jpg?width=500&rxy=0.5,0.5","Transponder, Acoustic Telemetry, Subsea Survey, Hydroacoustic Positioning, Underwater Communication, Explosive Atmosphere Operation"
cNODE Explorer - Transponder,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cnode-explorer---transponder/,"https://www.kongsberg.com/contentassets/b8a5b651ef0944b990f0b530509829d4/cnode-modem-explorer-700x225.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Acoustic Telemetry, Hydroacoustic Positioning, Subsea Survey, Underwater Communication"
cNODE IQAM - Intelligent data analysis and monitoring,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-IQAM/,"https://www.kongsberg.com/contentassets/ca1802a3d113416f9530c4dd7ad44411/cnode-iqam-700x372.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Acoustic Telemetry, Inertial Measurement Unit, Subsea Survey, Underwater Communication"
cNODE Maxi - Transponder,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Maxi/,"https://www.kongsberg.com/contentassets/94479533588c488aa1fbc65bc80794eb/cnode-maxi-700x152.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Hydroacoustic Positioning, Acoustic Telemetry, Subsea Survey, Underwater Communication"
cNODE Micro - Transponder,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Micro/,"https://www.kongsberg.com/contentassets/1f7424716980446e96013a5582c77de0/cnode-micro-700x177.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Acoustic Telemetry, Hydroacoustic Positioning, Underwater Communication, Subsea Survey"
cNODE Midi - Transponder,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Midi/,"https://www.kongsberg.com/contentassets/ca3263c79f02418fae44ab28b959d482/cnode-midi-700x186.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Hydroacoustic Positioning, Acoustic Telemetry, ROV integration, Subsea Survey"
cNODE Mini - Transponder,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/transponder-mini/,"https://www.kongsberg.com/contentassets/12a9b4b1034b4d298c5ff1b7b3ce3da6/cnode-mini-700x130.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Acoustic Telemetry, Hydroacoustic Positioning, Dynamic Positioning Reference, ROV integration"
cNODE MiniS - Transponder,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-MiniS/,"https://www.kongsberg.com/contentassets/579601a0858d4901be08d06711a36a44/cnode-minis-700x371.jpg?width=500&rxy=0.5,0.5","Transponder, Positioning system, Acoustic Telemetry, Hydroacoustic Positioning, ROV integration, Underwater Communication"
cNode - Modem Mantis,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode---modem-mantis/,"https://www.kongsberg.com/contentassets/35803c378c20453e86355c82ea7b84e7/cnode-mantis---template---v1_25-900x506.png?width=1500&rxy=0.5,0.5","Modem, Subsea, Acoustic Modem, Live Video Streaming, Subsea Communication, Maritime Communication"
cNode - Modem Mantis,Communication solutions,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode---modem-mantis/,"https://www.kongsberg.com/contentassets/35803c378c20453e86355c82ea7b84e7/cnode-mantis---template---v1_25-900x506.png?width=1500&rxy=0.5,0.5","Modem, Subsea, Acoustic Modem, Live Video Streaming, Subsea Communication, Maritime Communication"
cPAP - ROV positioning in Long Base Line transponder array,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cPAP/,"https://www.kongsberg.com/contentassets/dafb4cc64daa4a379a0773e9e0e9490b/cpap-1020x533.jpg?width=500&rxy=0.5,0.5","Positioning system, Transponder, Acoustic Telemetry, Hydroacoustic Positioning, ROV integration, Subsea Survey"
cPAP Portable tranceivers,Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/support-cpap-portable-tranceivers/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,"Navigation system, Positioning system, Acoustic Telemetry, Hydroacoustic Positioning, Subsea Survey, Underwater Communication"
transceivers for scientific echo sounders,Fish finding,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/,"https://www.kongsberg.com/contentassets/d2260f44c23d48b3a2f44bfe554f320b/tonny.jpg?width=200&rxy=0.5,0.5","Autonomous Transceiver, Echo Sounder System, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
transceivers for scientific echo sounders,Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/,"https://www.kongsberg.com/contentassets/d2260f44c23d48b3a2f44bfe554f320b/tonny.jpg?width=200&rxy=0.5,0.5","Autonomous Transceiver, Echo Sounder System, Split-Beam Transducer, Wideband Technology, Environmental Monitoring, Scientific Research"
